Ewe/V	time/s	Ece/V	I/mA	Efficiency/%	Ewe-Ece/V	Capacity/mA.h	time/h	arealCapacity	Ewe/VReal	Ece/VReal
3,7892008	301855,3592	-0,23648418	0,092141613	0	4,0256848	3,018801047	83,8487109	3,20574653	4,0992008	0,07351582
3,7893727	301887,3594	-0,23667517	0,09213461	0	4,0260477	3,019620042	83,85759983	3,206616243	4,0993727	0,07332483
3,7895255	301919,3596	-0,23656058	0,09214098	0	4,0260859	3,020439038	83,86648877	3,207485957	4,0995255	0,07343942
3,789793	301951,3598	-0,23657969	0,092133336	0	4,0263729	3,021258032	83,87537771	3,208355669	4,099793	0,07342031
3,7900412	301983,3599	-0,23656058	0,092140347	0	4,0266018	3,022077026	83,88426665	3,209225381	4,1000412	0,07343942
3,790175	302015,3601	-0,23669426	0,092135884	0	4,0268693	3,022896021	83,89315559	3,210095094	4,100175	0,07330574
3,7903659	302047,3603	-0,23648418	0,092135251	0	4,0268502	3,023715018	83,90204452	3,210964809	4,1003659	0,07351582
3,7905569	302079,3605	-0,23661788	0,092123784	0	4,0271749	3,024534009	83,91093346	3,211834517	4,1005569	0,07338212
3,7908432	302111,3606	-0,23654148	0,092137799	0	4,0273848	3,025353003	83,9198224	3,21270423	4,1008432	0,07345852
3,7908242	302143,3608	-0,23661788	0,092138432	0	4,027442	3,026172	83,92871134	3,213573944	4,1008242	0,07338212
3,7911489	302175,361	-0,23680885	0,092141613	0	4,0279579	3,026990995	83,93760028	3,214443657	4,1011489	0,07319115
3,7914543	302207,3612	-0,23669426	0,092132062	0	4,0281487	3,027809989	83,94648921	3,215313369	4,1014543	0,07330574
3,7914736	302239,3613	-0,23661788	0,092141613	0	4,0280914	3,028628984	83,95537815	3,216183082	4,1014736	0,07338212
3,7916453	302271,3615	-0,23657969	0,092133336	0	4,0282249	3,029447978	83,96426709	3,217052794	4,1016453	0,07342031
3,7919319	302303,3617	-0,23656058	0,092139073	0	4,0284925	3,030266971	83,97315603	3,217922505	4,1019319	0,07343942
3,7919891	302335,3619	-0,23656058	0,092133336	0	4,0285497	3,031085964	83,98204496	3,218792216	4,1019891	0,07343942
3,7922375	302367,362	-0,23661788	0,092132062	0	4,0288553	3,031904958	83,9909339	3,219661927	4,1022375	0,07338212
3,7923138	302399,3622	-0,23661788	0,092137158	0	4,0289316	3,032723952	83,99982284	3,220531639	4,1023138	0,07338212
3,7927339	302431,3624	-0,23654148	0,092143528	0	4,0292754	3,033542946	84,00871178	3,221401352	4,1027339	0,07345852
3,7927721	302463,3626	-0,23663697	0,092140347	0	4,0294089	3,034361939	84,01760072	3,222271063	4,1027721	0,07336303
3,7929249	302495,3628	-0,23667517	0,092136525	0	4,0296001	3,035180932	84,02648965	3,223140774	4,1029249	0,07332483
3,7932496	302527,3629	-0,23657969	0,092141613	0	4,0298295	3,035999926	84,03537859	3,224010486	4,1032496	0,07342031
3,7933068	302559,3631	-0,23659877	0,092135251	0	4,0299058	3,036818922	84,04426753	3,224880199	4,1033068	0,07340123
3,7935743	302591,3633	-0,23656058	0,092135884	0	4,0301352	3,037637917	84,05315647	3,225749912	4,1035743	0,07343942
3,7936888	302623,3635	-0,23650329	0,092141613	0	4,0301919	3,03845691	84,0620454	3,226619624	4,1036888	0,07349671
3,7939372	302655,3636	-0,2364651	0,092142262	0	4,0304022	3,039275905	84,07093434	3,227489336	4,1039372	0,0735349
3,7940516	302687,3638	-0,2364269	0,092130147	0	4,0304785	3,040094897	84,07982328	3,228359046	4,1040516	0,0735731
3,7942045	302719,364	-0,23671336	0,092142887	0	4,0309176	3,040913888	84,08871222	3,229228754	4,1042045	0,07328664
3,7945101	302751,3642	-0,23650329	0,092147343	0	4,0310135	3,04173288	84,09760116	3,230098464	4,1045101	0,07349671
3,7947583	302783,3643	-0,2364078	0,092135884	0	4,0311661	3,042551871	84,10649009	3,230968173	4,1047583	0,0735922
3,7949302	302815,3645	-0,23650329	0,09214098	0	4,0314336	3,043370863	84,11537903	3,231837883	4,1049302	0,07349671
3,795083	302847,3647	-0,23657969	0,092135251	0	4,0316629	3,044189854	84,12426797	3,232707591	4,105083	0,07342031
3,7952549	302879,3649	-0,23656058	0,092132702	0	4,0318155	3,045008846	84,13315691	3,233577301	4,1052549	0,07343942
3,7956178	302911,365	-0,23644599	0,092126325	0	4,032064	3,045827836	84,14204585	3,234447008	4,1056178	0,07355401
3,7955987	302943,3652	-0,23654148	0,092136525	0	4,0321403	3,046646827	84,15093478	3,235316718	4,1055987	0,07345852
3,7957513	302975,3654	-0,2364269	0,092130147	0	4,0321784	3,047465822	84,15982372	3,23618643	4,1057513	0,0735731
3,7960951	303007,3656	-0,23648418	0,092139073	0	4,0325794	3,048284816	84,16871266	3,237056142	4,1060951	0,07351582
3,7961142	303039,3657	-0,2364269	0,092140347	0	4,0325413	3,049103807	84,1776016	3,237925851	4,1061142	0,0735731
3,7964199	303071,3659	-0,23667517	0,092138432	0	4,0330949	3,049922797	84,18649053	3,238795559	4,1064199	0,07332483
3,7965152	303103,3661	-0,23652239	0,092133336	0	4,0330377	3,050741789	84,19537947	3,239665268	4,1065152	0,07347761
3,7967446	303135,3663	-0,23657969	0,092143528	0	4,0333242	3,05156078	84,20426841	3,240534977	4,1067446	0,07342031
3,7968974	303167,3665	-0,23659877	0,092137158	0	4,0334964	3,052379773	84,21315735	3,241404688	4,1068974	0,07340123
3,7970691	303199,3666	-0,23635051	0,092132062	0	4,0334196	3,053198767	84,22204629	3,2422744	4,1070691	0,07364949
3,7972219	303231,3668	-0,23657969	0,092133336	0	4,0338016	3,054017761	84,23093522	3,243144112	4,1072219	0,07342031
3,7975276	303263,367	-0,23657969	0,092137158	0	4,0341072	3,054836756	84,23982416	3,244013824	4,1075276	0,07342031
3,797642	303295,3672	-0,23629321	0,092139073	0	4,0339351	3,055655749	84,2487131	3,244883536	4,107642	0,07370679
3,7979476	303327,3673	-0,23656058	0,092135251	0	4,0345082	3,056474744	84,25760204	3,245753249	4,1079476	0,07343942
3,7980623	303359,3675	-0,2364269	0,092136525	0	4,0344892	3,057293741	84,26649097	3,246622964	4,1080623	0,0735731
3,7982152	303391,3677	-0,23650329	0,092135251	0	4,0347185	3,058112738	84,27537991	3,247492678	4,1082152	0,07349671
3,7983868	303423,3679	-0,2364078	0,092139073	0	4,0347948	3,058931734	84,28426885	3,248362392	4,1083868	0,0735922
3,7986162	303455,368	-0,2364078	0,092139073	0	4,0350242	3,05975073	84,29315779	3,249232107	4,1086162	0,0735922
3,7988453	303487,3682	-0,23652239	0,092132702	0	4,0353675	3,060569725	84,30204673	3,25010182	4,1088453	0,07347761
3,7990935	303519,3684	-0,23656058	0,092141613	0	4,0356541	3,06138872	84,31093566	3,250971532	4,1090935	0,07343942
3,7991509	303551,3686	-0,23654148	0,09213461	0	4,0356922	3,062207712	84,3198246	3,251841243	4,1091509	0,07345852
3,7992654	303583,3687	-0,23648418	0,092136525	0	4,0357494	3,063026705	84,32871354	3,252710953	4,1092654	0,07351582
3,7993991	303615,3689	-0,23652239	0,092129521	0	4,0359216	3,063845696	84,33760248	3,253580662	4,1093991	0,07347761
3,7997239	303647,3691	-0,23656058	0,092137158	0	4,0362844	3,064664686	84,34649141	3,25445037	4,1097239	0,07343942
3,7998765	303679,3693	-0,23652239	0,092143528	0	4,0363989	3,065483678	84,35538035	3,255320079	4,1098765	0,07347761
3,8000293	303711,3694	-0,2364651	0,092142887	0	4,0364943	3,066302673	84,36426929	3,256189792	4,1100293	0,0735349
3,8002584	303743,3696	-0,23636961	0,092138432	0	4,0366278	3,067121668	84,37315823	3,257059505	4,1102584	0,07363039
3,8004496	303775,3698	-0,23648418	0,092139706	0	4,0369339	3,067940662	84,38204717	3,257929217	4,1104496	0,07351582
3,8006978	303807,37	-0,2364078	0,092140347	0	4,0371056	3,068759653	84,3909361	3,258798926	4,1106978	0,0735922
3,8010416	303839,3702	-0,23652239	0,09212824	0	4,0375638	3,069578648	84,39982504	3,259668639	4,1110416	0,07347761
3,801156	303871,3703	-0,2364651	0,092131428	0	4,037621	3,070397641	84,40871398	3,26053835	4,111156	0,0735349
3,8012898	303903,3705	-0,23648418	0,092138432	0	4,0377741	3,071216635	84,41760292	3,261408061	4,1112898	0,07351582
3,8014045	303935,3707	-0,23650329	0,09214098	0	4,0379076	3,072035629	84,42649186	3,262277774	4,1114045	0,07349671
3,801538	303967,3709	-0,2364651	0,092135251	0	4,038003	3,072854623	84,43538079	3,263147485	4,111538	0,0735349
3,8016908	303999,371	-0,23654148	0,092137158	0	4,0382323	3,073673615	84,44426973	3,264017195	4,1116908	0,07345852
3,8019199	304031,3712	-0,23650329	0,092137799	0	4,0384231	3,074492607	84,45315867	3,264886904	4,1119199	0,07349671
3,8020918	304063,3714	-0,23650329	0,092139073	0	4,0385952	3,075311598	84,46204761	3,265756614	4,1120918	0,07349671
3,8023212	304095,3716	-0,23650329	0,092132062	0	4,0388246	3,07613059	84,47093654	3,266626323	4,1123212	0,07349671
3,8026457	304127,3717	-0,2364269	0,092130795	0	4,0390725	3,076949582	84,47982548	3,267496033	4,1126457	0,0735731
3,8026838	304159,3719	-0,2364078	0,092132062	0	4,0390916	3,077768576	84,48871442	3,268365745	4,1126838	0,0735922
3,8030086	304191,3721	-0,2364269	0,092133336	0	4,0394354	3,07858757	84,49760336	3,269235457	4,1130086	0,0735731
3,8030467	304223,3723	-0,2364651	0,092140347	0	4,0395117	3,079406566	84,5064923	3,270105171	4,1130467	0,0735349
3,8032377	304255,3724	-0,23636961	0,092138432	0	4,039607	3,080225558	84,51538123	3,27097488	4,1132377	0,07363039
3,8033142	304287,3726	-0,2364651	0,092137799	0	4,0397792	3,081044553	84,52427017	3,271844594	4,1133142	0,0735349
3,8037915	304319,3728	-0,23635051	0,092133977	0	4,0401421	3,081863548	84,53315911	3,272714307	4,1137915	0,07364949
3,8038299	304351,373	-0,23648418	0,092131428	0	4,0403142	3,082682543	84,54204805	3,27358402	4,1138299	0,07351582
3,80404	304383,3731	-0,23631231	0,092135251	0	4,0403523	3,083501537	84,55093698	3,274453732	4,11404	0,07368769
3,8041162	304415,3733	-0,23635051	0,092135251	0	4,0404668	3,084320532	84,55982592	3,275323444	4,1141162	0,07364949
3,804441	304447,3735	-0,2364269	0,092133977	0	4,0408678	3,085139527	84,56871486	3,276193157	4,114441	0,0735731
3,8046892	304479,3737	-0,23633142	0,092143528	0	4,0410204	3,085958522	84,5776038	3,27706287	4,1146892	0,07366858
3,804842	304511,3738	-0,23644599	0,092133977	0	4,0412879	3,086777517	84,58649274	3,277932583	4,114842	0,07355401
3,8049757	304543,374	-0,2364269	0,092140347	0	4,0414028	3,087596511	84,59538167	3,278802295	4,1149757	0,0735731
3,8051667	304575,3742	-0,23623593	0,092139073	0	4,0414028	3,088415505	84,60427061	3,279672007	4,1151667	0,07376407
3,8053002	304607,3744	-0,2364269	0,092133977	0	4,0417271	3,089234498	84,61315955	3,280541718	4,1153002	0,0735731
3,8055868	304639,3746	-0,23627412	0,092129521	0	4,0418611	3,090053495	84,62204849	3,281411433	4,1155868	0,07372588
3,8057206	304671,3747	-0,2364651	0,092133336	0	4,0421858	3,090872489	84,63093743	3,282281145	4,1157206	0,0735349
3,8058734	304703,3749	-0,23635051	0,092137799	0	4,0422239	3,091691484	84,63982636	3,283150858	4,1158734	0,07364949
3,8060069	304735,3751	-0,2364078	0,092133977	0	4,0424147	3,092510482	84,6487153	3,284020574	4,1160069	0,0735922
3,806217	304767,3753	-0,23631231	0,09213461	0	4,0425291	3,093329479	84,65760424	3,284890289	4,116217	0,07368769
3,8064845	304799,3754	-0,23648418	0,092133336	0	4,0429688	3,094148475	84,66649318	3,285760003	4,1164845	0,07351582
3,8069046	304831,3756	-0,2364651	0,092137158	0	4,0433698	3,094967472	84,67538211	3,286629718	4,1169046	0,0735349
3,8067899	304863,3758	-0,23648418	0,092139073	0	4,0432739	3,09578647	84,68427105	3,287499434	4,1167899	0,07351582
3,8070002	304895,376	-0,2363887	0,09213461	0	4,0433888	3,096605466	84,69315999	3,288369148	4,1170002	0,0736113
3,8071718	304927,3761	-0,23661788	0,09213461	0	4,0437899	3,097424462	84,70204893	3,289238863	4,1171718	0,07338212
3,8073437	304959,3763	-0,23656058	0,092137158	0	4,0439043	3,098243457	84,71093787	3,290108576	4,1173437	0,07343942
3,8074965	304991,3765	-0,2364078	0,092125066	0	4,0439043	3,099062453	84,7198268	3,290978289	4,1174965	0,0735922
3,8077641	305023,3767	-0,23635051	0,092133977	0	4,0441146	3,099881449	84,72871574	3,291848003	4,1177641	0,07364949
3,8078976	305055,3768	-0,2364269	0,09212888	0	4,0443244	3,100700447	84,73760468	3,29271772	4,1178976	0,0735731
3,8081841	305087,377	-0,23629321	0,092138432	0	4,0444775	3,101519448	84,74649362	3,293587439	4,1181841	0,07370679
3,808356	305119,3772	-0,2364269	0,092136525	0	4,0447831	3,102338445	84,75538255	3,294457154	4,118356	0,0735731
3,808547	305151,3774	-0,23650329	0,092135884	0	4,0450501	3,103157438	84,76427149	3,295326865	4,118547	0,07349671
3,8087571	305183,3775	-0,23633142	0,092135251	0	4,0450883	3,103976427	84,77316043	3,296196571	4,1187571	0,07366858
3,8088717	305215,3777	-0,2364078	0,092136525	0	4,0452795	3,104795418	84,78204937	3,29706628	4,1188717	0,0735922
3,8092344	305247,3779	-0,23627412	0,092144802	0	4,0455084	3,105614412	84,79093831	3,297935992	4,1192344	0,07372588
3,8092344	305279,3781	-0,23633142	0,092141613	0	4,0455656	3,106433407	84,79982724	3,298805705	4,1192344	0,07366858
3,8093109	305311,3783	-0,2364078	0,092137799	0	4,0457187	3,107252401	84,80871618	3,299675417	4,1193109	0,0735922
3,8096547	305343,3784	-0,23621683	0,092142262	0	4,0458717	3,108071394	84,81760512	3,300545127	4,1196547	0,07378317
3,8098838	305375,3786	-0,23644599	0,092137799	0	4,04633	3,108890387	84,82649406	3,301414838	4,1198838	0,07355401
3,8100367	305407,3788	-0,23650329	0,092131428	0	4,0465398	3,109709378	84,835383	3,302284547	4,1200367	0,07349671
3,8100939	305439,379	-0,23635051	0,092132702	0	4,0464444	3,110528371	84,84427193	3,303154258	4,1200939	0,07364949
3,810323	305471,3791	-0,23633142	0,09213461	0	4,0466542	3,111347363	84,85316087	3,304023968	4,120323	0,07366858
3,8106287	305503,3793	-0,2364078	0,092139706	0	4,0470366	3,112166354	84,86204981	3,304893676	4,1206287	0,0735922
3,8107433	305535,3795	-0,23629321	0,092139706	0	4,0470366	3,112985347	84,87093875	3,305763387	4,1207433	0,07370679
3,8109534	305567,3797	-0,2364269	0,092133336	0	4,0473804	3,113804341	84,87982768	3,306633099	4,1209534	0,0735731
3,8110487	305599,3798	-0,23635051	0,092141613	0	4,047399	3,114623331	84,88871662	3,307502807	4,1210487	0,07364949
3,8112588	305631,38	-0,23636961	0,092141613	0	4,0476284	3,11544232	84,89760556	3,308372514	4,1212588	0,07363039
3,8115072	305663,3802	-0,2364078	0,092133336	0	4,047915	3,116261313	84,9064945	3,309242224	4,1215072	0,0735922
3,8116217	305695,3804	-0,23633142	0,092135884	0	4,0479531	3,117080306	84,91538344	3,310111935	4,1216217	0,07366858
3,8119464	305727,3805	-0,23635051	0,092139073	0	4,0482969	3,1178993	84,92427237	3,310981647	4,1219464	0,07364949
3,8121374	305759,3807	-0,23621683	0,092140347	0	4,0483541	3,118718294	84,93316131	3,311851359	4,1221374	0,07378317
3,812252	305791,3809	-0,23629321	0,092139073	0	4,0485454	3,119537288	84,94205025	3,312721071	4,122252	0,07370679
3,8124046	305823,3811	-0,2364269	0,092135884	0	4,0488315	3,120356282	84,95093919	3,313590783	4,1224046	0,0735731
3,8125956	305855,3812	-0,2364651	0,092135251	0	4,0490608	3,121175277	84,95982812	3,314460495	4,1225956	0,0735349
3,8127675	305887,3814	-0,23644599	0,092137158	0	4,0492134	3,121994269	84,96871706	3,315330206	4,1227675	0,07355401
3,8129394	305919,3816	-0,2364651	0,09213461	0	4,0494046	3,12281326	84,977606	3,316199914	4,1229394	0,0735349
3,8132069	305951,3818	-0,23621683	0,092137799	0	4,0494237	3,123632248	84,98649494	3,317069619	4,1232069	0,07378317
3,8132641	305983,382	-0,2363887	0,092133336	0	4,0496531	3,124451236	84,99538388	3,317939325	4,1232641	0,0736113
3,8135698	306015,3821	-0,23633142	0,092132062	0	4,049901	3,125270227	85,00427281	3,318809033	4,1235698	0,07366858
3,8137417	306047,3823	-0,23636961	0,09213461	0	4,0501113	3,126089216	85,01316175	3,319678741	4,1237417	0,07363039
3,8137798	306079,3825	-0,23625502	0,092142887	0	4,050035	3,126908209	85,02205069	3,320548451	4,1237798	0,07374498
3,814028	306111,3827	-0,23617864	0,092138432	0	4,0502067	3,127727202	85,03093963	3,321418162	4,124028	0,07382136
3,8141046	306143,3828	-0,23652239	0,09213461	0	4,0506268	3,128546195	85,03982857	3,322287873	4,1241046	0,07347761
3,8144481	306175,383	-0,23648418	0,092139073	0	4,0509324	3,129365185	85,0487175	3,323157581	4,1244481	0,07351582
3,8145819	306207,3832	-0,2364269	0,092137799	0	4,0510087	3,130184176	85,05760644	3,324027289	4,1245819	0,0735731
3,8146966	306239,3834	-0,23633142	0,092133977	0	4,0510278	3,131003166	85,06649538	3,324896997	4,1246966	0,07366858
3,8149066	306271,3835	-0,2364269	0,092131428	0	4,0513334	3,131822159	85,07538432	3,325766708	4,1249066	0,0735731
3,8150785	306303,3837	-0,2364269	0,092129521	0	4,0515056	3,132641153	85,08427325	3,32663642	4,1250785	0,0735731
3,8153839	306335,3839	-0,23631231	0,092127606	0	4,0516963	3,133460151	85,09316219	3,327506135	4,1253839	0,07368769
3,8154795	306367,3841	-0,23629321	0,092139073	0	4,0517726	3,134279145	85,10205113	3,328375847	4,1254795	0,07370679
3,8157468	306399,3842	-0,23635051	0,092137158	0	4,0520973	3,135098139	85,11094007	3,329245559	4,1257468	0,07364949
3,8159187	306431,3844	-0,23636961	0,092132702	0	4,0522881	3,135917133	85,11982901	3,330115271	4,1259187	0,07363039
3,8159761	306463,3846	-0,23627412	0,092142262	0	4,0522504	3,136736127	85,12871794	3,330984983	4,1259761	0,07372588
3,8162243	306495,3848	-0,23644599	0,092137799	0	4,0526705	3,137555118	85,13760688	3,331854692	4,1262243	0,07355401
3,8163772	306527,3849	-0,2363887	0,092138432	0	4,0527658	3,138374113	85,14649582	3,332724405	4,1263772	0,0736113
3,8166635	306559,3851	-0,23635051	0,09213461	0	4,0530138	3,139193109	85,15538476	3,333594119	4,1266635	0,07364949
3,8167207	306591,3853	-0,2364078	0,092133977	0	4,0531287	3,140012102	85,16427369	3,33446383	4,1267207	0,0735922
3,8169119	306623,3855	-0,23627412	0,09213461	0	4,0531859	3,140831096	85,17316263	3,335333541	4,1269119	0,07372588
3,8170836	306655,3857	-0,23636961	0,092135251	0	4,0534534	3,141650089	85,18205157	3,336203252	4,1270836	0,07363039
3,8174083	306687,3858	-0,23635051	0,092139073	0	4,0537586	3,142469083	85,19094051	3,337072964	4,1274083	0,07364949
3,8175039	306719,386	-0,2364078	0,092146084	0	4,0539117	3,143288078	85,19982945	3,337942678	4,1275039	0,0735922
3,8176374	306751,3862	-0,23627412	0,092133977	0	4,0539117	3,144107072	85,20871838	3,33881239	4,1276374	0,07372588
3,8179049	306783,3864	-0,23629321	0,092131428	0	4,0541983	3,144926067	85,21760732	3,339682103	4,1279049	0,07370679
3,8180768	306815,3865	-0,23631231	0,092140347	0	4,054389	3,145745061	85,22649626	3,340551814	4,1280768	0,07368769
3,8182869	306847,3867	-0,23621683	0,092138432	0	4,0545039	3,146564054	85,2353852	3,341421525	4,1282869	0,07378317
3,8183632	306879,3869	-0,23648418	0,092137799	0	4,0548472	3,147383049	85,24427413	3,342291238	4,1283632	0,07351582
3,8184397	306911,3871	-0,23617864	0,092139706	0	4,0546184	3,148202044	85,25316307	3,343160951	4,1284397	0,07382136
3,818898	306943,3872	-0,23621683	0,092136525	0	4,0551147	3,149021042	85,26205201	3,344030667	4,128898	0,07378317
3,818917	306975,3874	-0,23631231	0,092139706	0	4,0552292	3,14984004	85,27094095	3,344900384	4,128917	0,07368769
3,8191271	307007,3876	-0,23635051	0,092139073	0	4,0554776	3,150659037	85,27982989	3,345770098	4,1291271	0,07364949
3,8193946	307039,3878	-0,2363887	0,092132062	0	4,0557833	3,151478033	85,28871882	3,346639813	4,1293946	0,0736113
3,819509	307071,3879	-0,23627412	0,092133336	0	4,0557833	3,152297034	85,29760776	3,347509532	4,129509	0,07372588
3,8196428	307103,3881	-0,23629321	0,092139706	0	4,0559359	3,153116034	85,3064967	3,34837925	4,1296428	0,07370679
3,8199103	307135,3883	-0,23636961	0,092133977	0	4,0562801	3,153935034	85,31538564	3,349248969	4,1299103	0,07363039
3,8199675	307167,3885	-0,23629321	0,092126973	0	4,0562606	3,154754034	85,32427458	3,350118687	4,1299675	0,07370679
3,8202348	307199,3886	-0,2364078	0,092137799	0	4,0566425	3,155573031	85,33316351	3,350988401	4,1302348	0,0735922
3,8202922	307231,3888	-0,23629321	0,092136525	0	4,0565853	3,156392029	85,34205245	3,351858117	4,1302922	0,07370679
3,8204832	307263,389	-0,23636961	0,092140347	0	4,0568528	3,157211025	85,35094139	3,352727831	4,1304832	0,07363039
3,8209414	307295,3892	-0,2364269	0,092135884	0	4,0573683	3,158030021	85,35983033	3,353597546	4,1309414	0,0735731
3,8208842	307327,3894	-0,2363887	0,092133336	0	4,0572729	3,15884902	85,36871926	3,354467263	4,1308842	0,0736113
3,8210177	307359,3895	-0,2364269	0,09213461	0	4,0574446	3,159668016	85,3776082	3,355336977	4,1310177	0,0735731
3,8212852	307391,3897	-0,23627412	0,092133977	0	4,0575595	3,160487015	85,38649714	3,356206694	4,1312852	0,07372588
3,8215144	307423,3899	-0,23648418	0,09213461	0	4,0579987	3,161306014	85,39538608	3,357076412	4,1315144	0,07351582
3,8217244	307455,3901	-0,23631231	0,092135251	0	4,0580368	3,162125014	85,40427502	3,35794613	4,1317244	0,07368769
3,8218391	307487,3902	-0,23635051	0,092138432	0	4,0581894	3,162944014	85,41316395	3,358815848	4,1318391	0,07364949
3,8221064	307519,3904	-0,23633142	0,092137799	0	4,0584378	3,163763015	85,42205289	3,359685568	4,1321064	0,07366858
3,8222973	307551,3906	-0,2364078	0,092131428	0	4,0587053	3,164582018	85,43094183	3,360555289	4,1322973	0,0735922
3,8222401	307583,3908	-0,23627412	0,092133336	0	4,0585141	3,165401018	85,43983077	3,361425007	4,1322401	0,07372588
3,8224502	307615,3909	-0,23636961	0,092137799	0	4,0588198	3,166220014	85,4487197	3,362294721	4,1324502	0,07363039
3,8225458	307647,3911	-0,23635051	0,092135884	0	4,0588961	3,167039008	85,45760864	3,363164433	4,1325458	0,07364949
3,822794	307679,3913	-0,23627412	0,092135251	0	4,0590682	3,167858002	85,46649758	3,364034145	4,132794	0,07372588
3,8231187	307711,3915	-0,23635051	0,09214098	0	4,0594692	3,168676997	85,47538652	3,364903857	4,1331187	0,07364949
3,8231759	307743,3916	-0,23636961	0,092133336	0	4,0595455	3,169495992	85,48427546	3,365773571	4,1331759	0,07363039
3,8232906	307775,3918	-0,23636961	0,092137799	0	4,05966	3,170314989	85,49316439	3,366643285	4,1332906	0,07363039
3,8236916	307807,392	-0,2364078	0,092139073	0	4,0600996	3,171133982	85,50205333	3,367512997	4,1336916	0,0735922
3,8237679	307839,3922	-0,23633142	0,092137158	0	4,0600991	3,171952975	85,51094227	3,368382707	4,1337679	0,07366858
3,823787	307871,3923	-0,23623593	0,092135251	0	4,0600228	3,172771968	85,51983121	3,369252419	4,133787	0,07376407
3,8240736	307903,3925	-0,23619772	0,092142887	0	4,0602713	3,173590961	85,52872015	3,370122129	4,1340736	0,07380228
3,8242073	307935,3927	-0,23633142	0,092143528	0	4,0605388	3,174409954	85,53760908	3,370991839	4,1342073	0,07366858
3,8244746	307967,3929	-0,23619772	0,092137799	0	4,0606723	3,175228947	85,54649802	3,371861551	4,1344746	0,07380228
3,8247609	307999,3931	-0,23631231	0,092127606	0	4,0610733	3,176047941	85,55538696	3,372731263	4,1347609	0,07368769
3,8246846	308031,3932	-0,23625502	0,092135251	0	4,0609398	3,176866935	85,5642759	3,373600974	4,1346846	0,07374498
3,8250475	308063,3934	-0,2364269	0,092139706	0	4,0614743	3,17768593	85,57316483	3,374470687	4,1350475	0,0735731
3,8250856	308095,3936	-0,23621683	0,092132702	0	4,0613027	3,178504925	85,58205377	3,375340401	4,1350856	0,07378317
3,8252766	308127,3938	-0,23631231	0,092135884	0	4,0615888	3,179323923	85,59094271	3,376210117	4,1352766	0,07368769
3,8255057	308159,3939	-0,23633142	0,092139706	0	4,0618372	3,180142919	85,59983165	3,377079831	4,1355057	0,07366858
3,8256776	308191,3941	-0,23633142	0,09213461	0	4,0620089	3,180961915	85,60872059	3,377949545	4,1356776	0,07366858
3,8258877	308223,3943	-0,23619772	0,092135884	0	4,0620856	3,181780911	85,61760952	3,378819259	4,1358877	0,07380228
3,825907	308255,3945	-0,23631231	0,092130147	0	4,0622191	3,182599908	85,62649846	3,379688974	4,135907	0,07368769
3,8261933	308287,3946	-0,23631231	0,092139706	0	4,0625057	3,183418908	85,6353874	3,380558692	4,1361933	0,07368769
3,8262506	308319,3948	-0,23629321	0,092135884	0	4,0625439	3,184237908	85,64427634	3,38142841	4,1362506	0,07370679
3,826499	308351,395	-0,23629321	0,09213461	0	4,0627923	3,185056907	85,65316527	3,382298127	4,136499	0,07370679
3,826709	308383,3952	-0,23633142	0,092138432	0	4,0630403	3,185875904	85,66205421	3,383167842	4,136709	0,07366858
3,8268809	308415,3953	-0,2363887	0,092139073	0	4,0632696	3,186694897	85,67094315	3,384037554	4,1368809	0,0736113
3,8270147	308447,3955	-0,23625502	0,092142887	0	4,0632696	3,187513891	85,67983209	3,384907265	4,1370147	0,07374498
3,8271291	308479,3957	-0,23617864	0,092135884	0	4,0633078	3,188332884	85,68872103	3,385776976	4,1371291	0,07382136
3,8271101	308511,3959	-0,2364078	0,092137158	0	4,063518	3,189151876	85,69760996	3,386646686	4,1371101	0,0735922
3,8274348	308543,396	-0,23648418	0,092137158	0	4,0639191	3,189970868	85,7064989	3,387516395	4,1374348	0,07351582
3,827702	308575,3962	-0,23625502	0,092135251	0	4,0639572	3,190789859	85,71538784	3,388386105	4,137702	0,07374498
3,8278167	308607,3964	-0,23631231	0,092130795	0	4,0641289	3,191608851	85,72427678	3,389255814	4,1378167	0,07368769
3,8280458	308639,3966	-0,23635051	0,092132702	0	4,0643964	3,192427842	85,73316572	3,390125523	4,1380458	0,07364949
3,828275	308671,3968	-0,23623593	0,09212888	0	4,0645108	3,193246837	85,74205465	3,390995236	4,138275	0,07376407
3,8283324	308703,3969	-0,23631231	0,092142262	0	4,0646448	3,194065833	85,75094359	3,391864949	4,1383324	0,07368769
3,8285615	308735,3971	-0,23644599	0,092130795	0	4,0650077	3,194884827	85,75983253	3,392734662	4,1385615	0,07355401
3,8287334	308767,3973	-0,23633142	0,092146717	0	4,0650649	3,19570382	85,76872147	3,393604372	4,1387334	0,07366858
3,8289626	308799,3975	-0,23631231	0,092133977	0	4,0652747	3,196522812	85,7776104	3,394474082	4,1389626	0,07368769
3,8291917	308831,3976	-0,23635051	0,092130147	0	4,0655422	3,197341804	85,78649934	3,395343792	4,1391917	0,07364949
3,8292108	308863,3978	-0,23629321	0,092135884	0	4,0655041	3,198160797	85,79538828	3,396213503	4,1392108	0,07370679
3,8294017	308895,398	-0,23631231	0,092137158	0	4,0657139	3,198979792	85,80427722	3,397083216	4,1394017	0,07368769
3,8295546	308927,3982	-0,23614044	0,092139073	0	4,0656948	3,199798785	85,81316616	3,397952926	4,1395546	0,07385956
